,Time,User,Tweet,Location,Retweets
493,2023-02-17 02:00:32+00:00,TrendAsia_Org,"Co-firing coal with ammonia will only cause more pollution and increase the price of electricity. 

It is not a solution for emission reduction and #EnergyTransformation. @CEEDphilippines 

https://t.co/VQ5DsJ2XH4",Indonesia,0
494,2023-02-17 01:59:39+00:00,LarryNeufeldSK,The Canadian govt has done no review on proliferation or environmental impacts of SMRs but has committed $970 million in financing for SMRs #nonuclear #NuclearEnergy #Canada #SMR @ONcleanair @skenvsociety @BeyondNuclear @nuclearban @CanEnvLawAssn https://t.co/9tMJg5dxGC,,0
495,2023-02-17 01:41:36+00:00,wisepanda1091,"@JonathanWNV @CPC_HQ The solution to the climate crisis is innovation, not regulation. Canada is responsible for 1.6% of global emissions. You taxing the middle class into poverty to “save the planet” is not leadership.",,0
496,2023-02-17 01:40:17+00:00,CraigFM1789,@IVHOGIV2 No Climate change.Fabricated crisis with no solution with present technology.Real people suffer for imaginary problems.Stop it.Stop Murphy.,"Marlton, NJ",0
497,2023-02-17 01:38:07+00:00,Kant_Ind,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,,83
498,2023-02-17 01:36:02+00:00,sianmarged,"RT @berm_dan: I'm going to start a section of my Twitter feed dedicated to Mark Jacobson's book ""No Miracles Needed"".

It really is a one s…",Santa Rosa,6
499,2023-02-17 01:29:39+00:00,GeeWhizzOxley,RT @GrogsGamut: If your market-based solution to climate change doesn’t keep coal and gas in the ground it is not a solution except for tho…,"NE Victoria, (Indi) Australia",52
500,2023-02-17 01:27:36+00:00,JayMir1,"@gptnshl @LisaMEarthMama @WSJ All good Anshul. Appreciate that. Question, what do you think about this? Nonsense or does it have potential? Was front page on CNN but I havent seen much since. https://t.co/szd4ZgthQP","Skaneateles, NY",0
501,2023-02-17 01:19:45+00:00,sinandayi20101,"RT @OpenForest_: As we explore the role of #climatetech in mitigating climate change, lets take a look at how our onboarding platform @NEAR…",,165
502,2023-02-17 01:19:38+00:00,mariposabunte,"@Rothmus The best solution is, to stop eating all together. That way you'll protect  the climate.", Deutschland,0
503,2023-02-17 01:15:12+00:00,Touchme4youLe,"RT @cleanenergywire: Consultancies cash in on #climate advice as firms race towards #netzero

But can advisory firms with a focus on maximi…","Lutry, Suisse",2
504,2023-02-17 01:09:24+00:00,geoffrey_payne,"RT @climatecouncil: Cheap and easy offsets do little to tackle the climate crisis, which is already harming Australians through worsening e…","Central Victoria, Australia ",15
505,2023-02-17 01:07:19+00:00,Tooba1917,RT @FrankXane: DG IAEA @rafaelmgrossi said that for #Pakistan for small modular reactors (SMRs) id the solution as the country has technica…,,5
506,2023-02-17 01:03:09+00:00,MendoncaMelanie,"Tipping the Scale: Girls’ Education as a Climate Solution Tickets, Tue, Mar 14, 2023 at 5:00 PM | Eventbrite https://t.co/7teckkOelb",,0
507,2023-02-17 00:59:10+00:00,mushussandy,"RT @IUCN: We already have a powerful and cost-effective way to combat #ClimateChange.

#NaturebasedSolutions can provide over a third of th…",,32
508,2023-02-17 00:56:22+00:00,Sustainable_AZ,"Congress: Support regenerative agriculture-a key solution for our climate, health, and water crises! https://t.co/k5BMFBlcxv","Tucson, AZ",0
509,2023-02-17 00:55:46+00:00,desert_tucson,"Congress: Support regenerative agriculture-a key solution for our climate, health, and water crises! https://t.co/p3yUWB7QrW","Tucson, Arizona ",0
510,2023-02-17 00:53:46+00:00,JoelPor2730,"@JonathanWNV @CPC_HQ That's not leadership. That is tax revenue. Climate change is occurring. The real question, is it related to rising CO2?  If that is the case, is taxes the only solution? That answer is, for sure, no.",,0
511,2023-02-17 00:53:12+00:00,sophianmo,"RT @SweepThePlanet: We’re launching Sweep for Supply Chain 🎉

With +80% of their global footprint coming from #supplychains, companies have…",London / Paris,4
512,2023-02-17 00:49:00+00:00,indramaharjan,RT @ClimateData2: Building for the future means considering the impacts of #climatechange. One solution: using future weather files to info…,"Ontario, Canada",1
513,2023-02-17 00:48:53+00:00,BighandsJames,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,Australia,83
514,2023-02-17 00:48:07+00:00,KenSton70838456,RT @EnglerYves: @JustinTrudeau @ClimateEnvoy How is Canadian PM talking to US climate envoy a “Haitian les solution”?,,1
515,2023-02-17 00:47:49+00:00,nikihun08609664,"RT @IUCN: We already have a powerful and cost-effective way to combat #ClimateChange.

#NaturebasedSolutions can provide over a third of th…",,32
516,2023-02-17 00:44:46+00:00,bit_nautic,"@dnv_maritime Are you concerned about climate change? #Blockchain can help. Providing an immutable &amp; transparent record of transactions can help to reduce fraud and increase efficiency in supply chains, thus reducing the carbon footprint. Be a part of the solution, join #BitNautic now.🚢",United Kingdom,0
517,2023-02-17 00:43:12+00:00,amparomeza,"RT @ben_kew: The mainstream media's latest solution to dealing with the deteriorating economic climate is to skip breakfast.

Isn't breakfa…",,69
518,2023-02-17 00:41:36+00:00,ConsiderTheBitt,RT @MilesKLassin: There's a clear solution to the ongoing US rail crisis: public ownership. Taking the profit motive out of the movement of…,,96
519,2023-02-17 00:38:19+00:00,KassKille,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,,83
520,2023-02-17 00:29:02+00:00,Dairy_Australia,"Professor &amp; air quality specialist in cooperative extension, Frank Mitloehner explains how agriculture’s climate change impact can be turned from being a liability into part of a climate solution. Smarter animal farming, not less farming, equals less heat. https://t.co/J8Vi1t7cWs",Australia,0
521,2023-02-17 00:22:56+00:00,timhber,RT @GrogsGamut: If your market-based solution to climate change doesn’t keep coal and gas in the ground it is not a solution except for tho…,,52
522,2023-02-17 00:21:20+00:00,BugPlushie,"RT @fernevak: When a government is motivated by far gone climate alarmism, where the policy solution is individual carbon allowances, that…",,5
523,2023-02-17 00:17:26+00:00,repoman4life75,@ohheyitscat1 @nowhere987 @MuellerSheWrote So if you want to combat it get off twitter and go plant some trees. How many trees died for this book? Why do all the climate activists fly around in private jets? They tell you it’s a problem so they invest in the solution to get rich. Look at John Kerry. Lives in a mansion lol,Southern Oregon ,0
524,2023-02-17 00:17:13+00:00,TimHinchliffe,"RT @TimHinchliffe: The COVID/Climate bait-and-switch
""No matter what the problem is, the solution that will be presented is #DigitalID, #so…",,15
525,2023-02-17 00:13:36+00:00,FUSECorps,"FUSE and @CityofSanJose are partnering to seek a public-private funding strategist for a year-long executive fellowship project, Building Funding Solution Strategies for Climate Resilience.

View the full project description and apply here: https://t.co/9trWe1oAPn

#Recruiting https://t.co/tK3UDJzdhe",San Francisco,0
526,2023-02-17 00:12:34+00:00,TheSpiritofCre1,Horns Epsilon uses augmented reality and sound design to propose a solution to climate change through an apparel collection to reach film buffs.,,0
527,2023-02-17 00:10:36+00:00,zoe_rebeka,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,"Canada, BC, Kootenays",83
528,2023-02-17 00:08:59+00:00,MrPhillipJHall1,RT @GrogsGamut: If your market-based solution to climate change doesn’t keep coal and gas in the ground it is not a solution except for tho…,Tamworth NSW (Barnaby Land),52
529,2023-02-17 00:07:37+00:00,MuchaYa47,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,🇯🇵,83
530,2023-02-17 00:07:28+00:00,Cyrine_Q,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,,83
531,2023-02-16 23:57:08+00:00,Faulty_Powers,"@skrybnz @BringKiwi @seagerformayor @RaevenNZ @Angela001 @hishamshahbaz @redjimmie1981 No, my reference related to how climate, environment, diet etc are being used to undermine liberty, civil rights and  sovereign ration states.

Problem reaction solution is an old trick to gain power.

How do you think they will mine 7000 x the minerals needed for net zero?",Earth ,0
532,2023-02-16 23:54:32+00:00,iowenjones,"RT @climatecouncil: Cheap and easy offsets do little to tackle the climate crisis, which is already harming Australians through worsening e…",on Gumbaynggirr land,15
533,2023-02-16 23:50:40+00:00,sidneyl97872907,"RT @hourly_radio: IDB President @igoldfajn is now at the @TheWilsonCenter sharing his priorities. After a decade of slow growth, climate ch…",,1
534,2023-02-16 23:43:45+00:00,fiebiePup,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,South Africa,83
535,2023-02-16 23:42:19+00:00,DhyanaHathayogi,"RT @ShekyIhs: #SaveSoil @SadhguruJV 
The most sustainable solution to climate change","Vancouver, British Columbia",45
536,2023-02-16 23:38:43+00:00,kallisto2015,"RT @IUCN: We already have a powerful and cost-effective way to combat #ClimateChange.

#NaturebasedSolutions can provide over a third of th…",Barbados,32
537,2023-02-16 23:38:07+00:00,Zeeshan_menoo,RT @SpringerNature: Reduced water availability and increased water resources contamination are just two consequences of climate change and…,,31
538,2023-02-16 23:38:03+00:00,NoBody60300755,"So this is what progressive liberal democrats call a better solution to climate change🤦‍♂️

Liberals are just fucking morons &amp; programmed bots! 

Elect Clowns🤡, Get a Circus🎪 https://t.co/h3KXUJhha1","""Viva La Vida""",0
539,2023-02-16 23:36:48+00:00,donwoodhouse,RT @GrogsGamut: If your market-based solution to climate change doesn’t keep coal and gas in the ground it is not a solution except for tho…,"Adelaide, Australia",52
540,2023-02-16 23:33:30+00:00,Jel_Gin_Antonic,"RT @YukonUniversity: The Climate Fellows, the children of today, share how reconnection, to ourselves, to each other, and to the land, is t…",,3
541,2023-02-16 23:30:26+00:00,sknowsthatp,RT @MilesKLassin: There's a clear solution to the ongoing US rail crisis: public ownership. Taking the profit motive out of the movement of…,,96
542,2023-02-16 23:29:20+00:00,numbatmagic,"RT @climatecouncil: Cheap and easy offsets do little to tackle the climate crisis, which is already harming Australians through worsening e…","Canberra, ACT Australia",15
543,2023-02-16 23:26:40+00:00,jaydoescomicz,"@VulgarMarxist @piccadickky Yeah I mean I'm talking about how under socialism we'd need a complete overhaul of food production, not an immediate solution under capitalism. Consenses say animal products contribute at least 1/4 to climate change, obviously we need to overhaul energy and transport too.",,0
544,2023-02-16 23:20:36+00:00,MaxGelula,RT @MilesKLassin: There's a clear solution to the ongoing US rail crisis: public ownership. Taking the profit motive out of the movement of…,"Chicago, IL",96
545,2023-02-16 23:15:55+00:00,Varangian0,@michrajah Your climate solution is no solution. https://t.co/C5Ka5CnPRa,Bunurong,0
546,2023-02-16 23:15:48+00:00,Melraith333,"RT @AlexNgabirano81: Human behaviour is the key factor of most major threats to biodiversity, loss of habitat, pollution, climate change, a…","London, England",2
547,2023-02-16 23:13:38+00:00,rahatiqbal4,RT @yasirhunzai1: The world is trying to find a solution to #climate #change through reducing CO2 emissions.,Islamabad ,6
548,2023-02-16 23:10:18+00:00,aldogrech,"RT @aldogrech: Maximize the life of your energy storage with xBlade! Our patented liquid thermal management solution uses convection, radia…",global,1
549,2023-02-16 23:10:04+00:00,Pho_Cue2,@intrepidbrit @TheWuhanClan @business This. https://t.co/gdIp6atVVd,91377,0
550,2023-02-16 23:07:21+00:00,BenBen5819,@MikeHudema This is not a climate change solution.,,0
551,2023-02-16 23:02:18+00:00,CreativeDestruc,"@gov_fails @wfcollins + don't you dare mine them on US soil! We just want to use  the plastic electric toys getting new cell phones every year.  Must mine in other people's back yards and then ship the toxins back to them at end of life 👍, the global climate solution.",United States,0
552,2023-02-16 23:01:26+00:00,DepecheMoses,RT @MilesKLassin: There's a clear solution to the ongoing US rail crisis: public ownership. Taking the profit motive out of the movement of…,Virginia,96
553,2023-02-16 23:00:16+00:00,letreceharris,"Climate change is not nature’s problem. It’s our problem; and nature ironically is the solution. Man elected to participate in the egregious self indulgent practices of profit taking at the expense of Dear Mother—now Mother Earth wades in muddy waters.

#LetreceQuote","AR, USA",0
554,2023-02-16 23:00:14+00:00,accuweather,"Some cast a recent weather balloon experiment over California as a stunt to fight global warming, but others say it continued the hotly-debated discussion over solar geoengineering. https://t.co/FRHXUZoiBL","State College, PA",1
555,2023-02-16 22:59:34+00:00,GregBCurran,"RT @climatecouncil: Cheap and easy offsets do little to tackle the climate crisis, which is already harming Australians through worsening e…",Australia,15
556,2023-02-16 22:59:02+00:00,eVapGuru,"@elonmusk @Rainmaker1973 #elon_musk question, I’ve never seen a study on the effect of solar consumption vs climate temps. We are repurposing energy so it has to have some influence. Could offset other man made issues. I wish someone would start that conversation as I know we need a hybrid solution.",,0
557,2023-02-16 22:58:07+00:00,LittleBirdSteph,"RT @krustelkram: “Also in the conclusion, the researchers see both the ""technology solution group"" and climate change deniers as devastatin…",,1
558,2023-02-16 22:55:37+00:00,ibreastfeed,RT @WeDontHaveTime: Be a part of the solution! Join our climate review platform &amp; make an impact by simply signing up - we'll plant a tree…,N.Ireland,130
559,2023-02-16 22:52:52+00:00,Nataly__Ray,"RT @CreativeScty: 🇩🇪  #GlobalCrisis #Germany. Time to Act | March 18
#Live #conference on the following topics:

🔸 #EnergyCrisis 
🔸 #Inflat…","Wroclaw, Poland",123
560,2023-02-16 22:48:23+00:00,lfc_meg,"@bobjcarr Weird that you think ""perfect"" is not allowing new coal or gas.

Stopping new projects comes nowhere near a perfect solution to the climate crisis.",,0
561,2023-02-16 22:47:27+00:00,mmdarkzer0,RT @SenDaveMin: Proud to work alongside @BenAllenCA on SB 615. It's crucial that we do everything we can to combat climate change and recyc…,Somewhere,2
562,2023-02-16 22:44:10+00:00,stevenkelley_,RT @TheHBachelor: @MrMojoRisin510 @small_ben7 @JackPosobiec You understand that the primary solutions proposed by climate change “hoaxsters…,    יֵשׁוּעַ †,1
563,2023-02-16 22:43:24+00:00,noeyzaa001,"RT @OpenForest_: As we explore the role of #climatetech in mitigating climate change, lets take a look at how our onboarding platform @NEAR…",,165
564,2023-02-16 22:43:01+00:00,arnestor,"RT @arnestor: ""Solar Geoengineering' has been brought up recently as a solution to combat climate change. But, what is it, and are its pote…","Oslo, Norway ",1
565,2023-02-16 22:41:41+00:00,mike_solidarity,RT @MilesKLassin: There's a clear solution to the ongoing US rail crisis: public ownership. Taking the profit motive out of the movement of…,,96
566,2023-02-16 22:31:04+00:00,lhowex14,"@cclconservative This conservative would like elected Rs briefing their constituents that
1-Climate Change is real
2-it’s a serious threat
3-we must act now
4-there is no single solution
5-we are hopeful, and
6-we will collaborate on policies to lead the world to net zero by 2050.","Plano, TX",0
567,2023-02-16 22:29:37+00:00,TheHBachelor,@MrMojoRisin510 @small_ben7 @JackPosobiec You understand that the primary solutions proposed by climate change “hoaxsters” would decimate all third world countries and would lead to unmeasurable levels of death and poverty? The solution to climate change is innovation and adaptation. Not plastic straws and electric cars.,,1
568,2023-02-16 22:28:33+00:00,SenDaveMin,Proud to work alongside @BenAllenCA on SB 615. It's crucial that we do everything we can to combat climate change and recycling EV batteries are an essential part of the solution. https://t.co/CIVklFlkES,"Irvine, CA",2
569,2023-02-16 22:20:45+00:00,bootsa22,RT @GrogsGamut: If your market-based solution to climate change doesn’t keep coal and gas in the ground it is not a solution except for tho…,"Melbourne, Australia",52
570,2023-02-16 22:15:33+00:00,100Beholder,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,Wake Up,83
571,2023-02-16 22:13:02+00:00,alonzosteven89,"@JoeDanMedia @JackPosobiec Let me guess the solution is climate change? More government climate change more taxes and ""green energy"" scams that pollute the earth with lithium and other heavy metals, non-recycleable fiberglass, and lead to increased centralization of power and greater poverty?","San Antonio, TX",0
572,2023-02-16 22:13:00+00:00,seemegirl10,"RT @BinanceBCF: #2:""There's no 1 solution to a crisis as large as #climatechange—we need them all. Including a powerful climate solution th…",,161
573,2023-02-16 22:12:31+00:00,TheSpiritofCre1,"Lambda x is a hardware-based solution that addresses climate change, using print-on-demand and film to reach first home buyers.",,0
574,2023-02-16 22:10:02+00:00,mindful01,RT @HydroDAO_: One proposed solution to the Colorado River Basin’s water scarcity crisis has come up again and again: large-scale river div…,"Mill Valley, CA",2
575,2023-02-16 22:09:44+00:00,jhamby,RT @MilesKLassin: There's a clear solution to the ongoing US rail crisis: public ownership. Taking the profit motive out of the movement of…,"Los Angeles, CA",96
576,2023-02-16 22:08:43+00:00,Boringstein,RT @MilesKLassin: There's a clear solution to the ongoing US rail crisis: public ownership. Taking the profit motive out of the movement of…,the windy apple,96
577,2023-02-16 22:08:34+00:00,BiscuitsCat,"RT @climatecouncil: Cheap and easy offsets do little to tackle the climate crisis, which is already harming Australians through worsening e…","Tasmania, Australia",15
578,2023-02-16 22:08:32+00:00,TomballPawn,"@jdpeterson @CathyJoeGPT @SenJohnKennedy This assumes it needs a solution, which it does not. The only people pushing the climate cult agenda are people that benefit financially from the solution, at the detriment of the rest of the world's population. They are creating a global tax on mankind.","Tomball, TX",1
579,2023-02-16 22:07:14+00:00,waterinno,"RT @HydroDAO_: The atmospheric level of carbon dioxide — a gas that is great at trapping heat, contributing to climate change — is almost d…",,2
580,2023-02-16 22:06:58+00:00,waterinno,RT @HydroDAO_: One proposed solution to the Colorado River Basin’s water scarcity crisis has come up again and again: large-scale river div…,,2
581,2023-02-16 22:05:32+00:00,inthesetimesmag,RT @MilesKLassin: There's a clear solution to the ongoing US rail crisis: public ownership. Taking the profit motive out of the movement of…,"Chicago, IL",96
582,2023-02-16 22:00:03+00:00,ProSyn,"Until a few years ago, humanitarian organizations did not pay much attention to climate change. But the proliferation of weather-related emergencies has changed that, notes @StartNetwork’s Myriam Castaneda Solares.  https://t.co/arf609Veh5",,0
583,2023-02-16 21:58:01+00:00,npnews,"A new Nonprofit News is here!

Western 529 Plan Issues Industry Consultant RFP
New England University Continues Pursuit Of Climate Solution Investments
Midwest College Divesting From Fossil Fuels

These stories &amp; more at https://t.co/V3N09vbTZe",New York CIty,0
584,2023-02-16 21:57:32+00:00,HydroDAO_,"One proposed solution to the Colorado River Basin’s water scarcity crisis has come up again and again: large-scale river diversions, including pumping Mississippi River water to the parched West

https://t.co/MP6YGh9iAe

#water #globalwarming #ESG #environment #nature #climate",,2
585,2023-02-16 21:56:32+00:00,HealnLuvHistory,"Alkaline Earth Metals. These metals would work in addition to planting trees and assist on balancing the elements w/in the Atmosphere and on Earth's surface. This is your nonprofit solution towards solving Climate Change.

I told you this would happen 🤣 😂 🤣 ⤵️ https://t.co/S2bjt7QNG4",,0
586,2023-02-16 21:55:08+00:00,MilesKLassin,There's a clear solution to the ongoing US rail crisis: public ownership. Taking the profit motive out of the movement of goods and people would help protect workers &amp; communities while fighting climate change. Glad to have worked on this ITT cover story:  https://t.co/oMzgwsQS6V,"Chicago, IL",96
587,2023-02-16 21:54:01+00:00,GyroGordini,"RT @climatecouncil: Cheap and easy offsets do little to tackle the climate crisis, which is already harming Australians through worsening e…","Far South Coast, NSW",15
588,2023-02-16 21:46:38+00:00,CaligirlLeftie,RT @liz_churchill8: Bill Gates just admitted on video that it’s okay for him to fly on his Private Jet while preaching about ‘Climate Chang…,ClownWorld ,4615
589,2023-02-16 21:46:02+00:00,climate_fact,"RT @LordofAustralia: @Bagsrfull Hmm, all those CO2 INGESTING TREES must be removed &amp; replaced by a #TOXIC blend of #Chemicals to produce a…",,4
590,2023-02-16 21:44:24+00:00,pheinxrenfors,"RT @WeDontHaveTime: 🌍🚀 Accelerating the climate transition!

@BTGroup's Green Tech Innovation Platform aims to fast-track new digital solut…",Sverige,5
591,2023-02-16 21:43:33+00:00,raudzini,@JeniferHamilton @TheDisproof The politicians will decide. Hopefully they will listen to climate scientists and not billionaires. They are the problem and not the solution. They have way too much influence on democracy.,Hobart,0
592,2023-02-16 21:42:31+00:00,canalproserpina,"RT @Pr0phet16: Hegelian Dialectic&gt;Environmental ""PROBLEMs""- sabotage pipelines, contaminate land/water; trains carry hazmat derail, destroy…",,2
593,2023-02-16 21:42:17+00:00,sarah_m_turner,"RT @climatecouncil: Cheap and easy offsets do little to tackle the climate crisis, which is already harming Australians through worsening e…",Gadigal Country,15
594,2023-02-16 21:40:53+00:00,truthshamesthe6,"If depopulation is seen as a solution to the climate crisis &amp; RW fundamentalist oligarchs think letting SARS2 rip is a means to that end

They didn't factor in the declining cognitive functioning of the people left in charge of the health &amp; safety safeguards of dangerous places https://t.co/DZIOcCGgiZ",,6
595,2023-02-16 21:40:44+00:00,dpiguyana,‘No solution to climate issue without our forests’ − Senior Natural Resources Director https://t.co/MeXk49otnA,"Georgetown, Guyana ",0
596,2023-02-16 21:30:41+00:00,ChristineMilne,"RT @climatecouncil: Cheap and easy offsets do little to tackle the climate crisis, which is already harming Australians through worsening e…","Hobart, Australia",15
597,2023-02-16 21:28:34+00:00,Po_Recording,"@mferreriptbokaw Your understanding of the world does not feel complete enough. You must believe the simplistic reasoning of your ""leader"".
Almost everyone is negatively affected by climate change, and 80% of Canadian families will get money back from carbon tax.
Your solution; ignore the problem","Guelph, ON",0
598,2023-02-16 21:27:05+00:00,MARspidermonkey,"RT @AlexNgabirano81: Human behaviour is the key factor of most major threats to biodiversity, loss of habitat, pollution, climate change, a…",Potawatomi/Ho-Chunk/Menominee ,2
599,2023-02-16 21:26:43+00:00,CrankyFranky13,"RT @barobertson111: Looks like the Carbon Dioxide won't stay underground
#CCS is not a #climate solution 
https://t.co/wgIrDbDrvk",Australia,18
600,2023-02-16 21:26:30+00:00,mec1948,"RT @barobertson111: Looks like the Carbon Dioxide won't stay underground
#CCS is not a #climate solution 
https://t.co/wgIrDbDrvk",,18
601,2023-02-16 21:26:20+00:00,climatecouncil,"Cheap and easy offsets do little to tackle the climate crisis, which is already harming Australians through worsening extreme weather, like floods and fires. 

The only lasting solution is genuine and deep cuts in emissions.

#SafeguardMechanism #Auspol
https://t.co/M91MW7nsIo",Australia,15
602,2023-02-16 21:25:45+00:00,segenter,"RT @cleanenergywire: Consultancies cash in on #climate advice as firms race towards #netzero

But can advisory firms with a focus on maximi…",Berlin,2
603,2023-02-16 21:25:08+00:00,sellieyoung,"@CornhillGlen @CRESTAwards @HackSpaceMag Ooh, yeah. I only know about hackathons in tech, are there other models? This might be a cool thing to organize for a local initiative around climate - a research hackathon followed by a solution hackathon. Research is collaborative, solutions collaborative-competitive",,0
604,2023-02-16 21:22:38+00:00,nayeli_320,"RT @BinanceBCF: #2:""There's no 1 solution to a crisis as large as #climatechange—we need them all. Including a powerful climate solution th…",,161
605,2023-02-16 21:21:51+00:00,teganvictoria,RT @GrogsGamut: If your market-based solution to climate change doesn’t keep coal and gas in the ground it is not a solution except for tho…,"Naarm-Melbourne, Australia",52
606,2023-02-16 21:21:02+00:00,MA_DohertyFleet,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,Canada 🇨🇦 ,83
607,2023-02-16 21:19:04+00:00,AhraniLogan,"RT @sophiadahl1: A BBC Reporter Asked Bill Gates Directly Why His Climate Activism Should Be Taken Seriously,as He Continues to Fly Private…",Andromeda ,774
608,2023-02-16 21:15:21+00:00,btc_logistics,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,"Milwaukee, WI",83
609,2023-02-16 21:14:21+00:00,nftaddict06,"RT @CCactus_NFTs: Join the CryptoCactus Family 🌵 #NFTCommunity

Invest in our green project 🌳 &amp; be part of the solution to combat climate c…",,5
610,2023-02-16 21:14:08+00:00,CharretteHugues,"RT @CCactus_NFTs: Join the CryptoCactus Family 🌵 #NFTCommunity

Invest in our green project 🌳 &amp; be part of the solution to combat climate c…",,5
611,2023-02-16 21:13:32+00:00,BBArtGallery,"RT @CCactus_NFTs: Join the CryptoCactus Family 🌵 #NFTCommunity

Invest in our green project 🌳 &amp; be part of the solution to combat climate c…","Cannes, France",5
612,2023-02-16 21:13:06+00:00,BBNFTArtist,"RT @CCactus_NFTs: Join the CryptoCactus Family 🌵 #NFTCommunity

Invest in our green project 🌳 &amp; be part of the solution to combat climate c…","Cannes, France",5
613,2023-02-16 21:12:53+00:00,CCactus_NFTs,"Join the CryptoCactus Family 🌵 #NFTCommunity

Invest in our green project 🌳 &amp; be part of the solution to combat climate change. 🌡️

#nftcollection #nftartist #nftart #nft #nfts #SolanaNFTs #nftcollector #cryptocurrency #Solana #SolanaNFT #Web3 https://t.co/bcyuKVuznK",,5
614,2023-02-16 21:11:58+00:00,blounttruthnow,@MikeNelson247 @LelandWarrior @SenJohnKennedy @jordanbpeterson What was the solution when humans lived through a tropical climate that turned into the Sahara desert? in a world with zero industrial carbon emissions ?,,0
615,2023-02-16 21:11:20+00:00,MimiFoxy1955,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,,83
616,2023-02-16 21:10:20+00:00,paul49802991,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,North Texas,83
617,2023-02-16 21:06:42+00:00,perasmaxelonas,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,,83
618,2023-02-16 21:06:28+00:00,AlsoliCinzia,"RT @ShekyIhs: #SaveSoil @SadhguruJV 
The most sustainable solution to climate change",Legnano -MI- Italia,45
619,2023-02-16 21:04:57+00:00,OpsProf,"RT @Reuters: Jesper Brodin, CEO of Ingka Group, told @Reuters and Arctic Basecamp that circularity has overtaken renewable energy as the so…",United Kingdom,7
620,2023-02-16 21:03:38+00:00,LornaMa36402231,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,,83
621,2023-02-16 21:00:52+00:00,12fv123,"RT @sophiadahl1: A BBC Reporter Asked Bill Gates Directly Why His Climate Activism Should Be Taken Seriously,as He Continues to Fly Private…",,774
622,2023-02-16 20:59:51+00:00,JsnPints,"Recall there were a few startups from the cleantech 1.0 world trying to tackle this problem. Let's hope this crop are able to make a dent
https://t.co/ZLCXtSsqqO","iPhone: -22.982315,-43.188446",0
623,2023-02-16 20:58:12+00:00,mcginley_simon,RT @GrogsGamut: If your market-based solution to climate change doesn’t keep coal and gas in the ground it is not a solution except for tho…,"Gippsland Lakes, Victoria",52
624,2023-02-16 20:58:00+00:00,cleanenergywire,"Consultancies cash in on #climate advice as firms race towards #netzero

But can advisory firms with a focus on maximising profits be part of the solution to the #climatecrisis? 

Our contributor @ethomasson
investigates:
https://t.co/vKmxJ0eLM0 #greenwashing https://t.co/KGtM6a1HkF",Berlin,2
625,2023-02-16 20:57:35+00:00,12fv123,RT @liz_churchill8: Bill Gates just admitted on video that it’s okay for him to fly on his Private Jet while preaching about ‘Climate Chang…,,4615
626,2023-02-16 20:56:06+00:00,BusStopBoxer,RT @GrogsGamut: If your market-based solution to climate change doesn’t keep coal and gas in the ground it is not a solution except for tho…,,52
627,2023-02-16 20:53:32+00:00,cultcrit,"It's hard for me to imagine voting ourselves out of this political climate. In fact its hard for me to imagine any solution that doesn't involve personal, family and community preparedness. Maybe I'm wrong?",,0
628,2023-02-16 20:53:17+00:00,cintiamiyaji,"RT @IUCN: We already have a powerful and cost-effective way to combat #ClimateChange.

#NaturebasedSolutions can provide over a third of th…","Santos, São Paulo, Brasil",32
629,2023-02-16 20:45:37+00:00,BillKingLanark,"All the carbon taxes, and all the buzzwords, and all the hand-wringing in the world won't move the needle one inch on climate change. The solution is technology. https://t.co/N5IfgkuEkZ","Lanark Village, ONT, Canada",0
630,2023-02-16 20:42:23+00:00,JanekVahk,"RT @MRWmagazine: Janek Vähk, @zerowasteeurope climate coordinator: “It’s clear that [mixed waste sorting] is an essential solution to achie…",Brussels,1
