,Time,User,Tweet,Location,Retweets
468,2023-03-27 07:40:02+00:00,HPray2020,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
469,2023-03-27 07:37:09+00:00,rossyene30,"To mitigate the effects of climate change,individuals and organizations can take action to reduce their carbon footprint by adopting sustainable practices,tree planting,using renewable energy sources, and supporting policies and technologies that reduce greenhouse gas emissions https://t.co/183r3cRpYh",,0
470,2023-03-27 07:35:00+00:00,BadpoorR,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
471,2023-03-27 07:30:43+00:00,GragerRobert,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
472,2023-03-27 07:18:57+00:00,TheRealMaxTroni,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Milan, Italy",824
473,2023-03-27 07:17:56+00:00,M_C_Crypto,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
474,2023-03-27 07:15:56+00:00,maruchigbs,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
475,2023-03-27 07:00:50+00:00,markstretch,"RT @chellema_belle: @BernieSpofforth That is the entire climate model from all industrialized nations.
Off load all production/industrial e…",Worcester UK,17
476,2023-03-27 06:43:09+00:00,CeaserCicero,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Leicester, England",824
477,2023-03-27 06:32:38+00:00,DadyWandera,"RT @ASBELKEMBOI7: Replacing fossil fuel-reliant power stations with renewable energy sources, such as wind and solar,is a vital part of sta…","Nairobi,Kenya ",12
478,2023-03-27 06:31:03+00:00,IanNWachira,"RT @ASBELKEMBOI7: Replacing fossil fuel-reliant power stations with renewable energy sources, such as wind and solar,is a vital part of sta…",Nanyuki🇰🇪,12
479,2023-03-27 06:26:48+00:00,dumitru_liv,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
480,2023-03-27 06:20:53+00:00,Pamwood35764273,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
481,2023-03-27 06:19:21+00:00,Keirsten333,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Oregon, U.S.A.",824
482,2023-03-27 06:18:21+00:00,Prakteka,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Boston, MA",824
483,2023-03-27 06:16:37+00:00,Freedombaby6,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Ontario, CA",824
484,2023-03-27 05:58:58+00:00,MikeCri67125913,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
485,2023-03-27 05:58:12+00:00,hardypilot,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,KY,824
486,2023-03-27 05:55:52+00:00,Wasred4skins,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,MERICA,824
487,2023-03-27 05:49:21+00:00,taiblson,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
488,2023-03-27 05:48:09+00:00,WebExchX,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,Florida,824
489,2023-03-27 05:46:27+00:00,mrcheickna,"RT @ASBELKEMBOI7: Replacing fossil fuel-reliant power stations with renewable energy sources, such as wind and solar,is a vital part of sta…",Burkina Faso,12
490,2023-03-27 05:43:17+00:00,mishellycicco,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,Right Lane,824
491,2023-03-27 05:40:00+00:00,Dan39601434,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
492,2023-03-27 05:34:08+00:00,miketangoromeo,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
493,2023-03-27 05:34:00+00:00,tahoegil,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Los Angeles, CA",824
494,2023-03-27 05:33:54+00:00,BrettinPenny,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
495,2023-03-27 05:27:49+00:00,SupeDaddy,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,Krypton,824
496,2023-03-27 05:23:34+00:00,PowerofRealty,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Vancouver, BC",824
497,2023-03-27 05:21:31+00:00,MamaFrann,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"California, USA",824
498,2023-03-27 05:20:47+00:00,daveramirezJD,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"California, USA",824
499,2023-03-27 05:19:24+00:00,faithchepleting,"RT @ASBELKEMBOI7: Replacing fossil fuel-reliant power stations with renewable energy sources, such as wind and solar,is a vital part of sta…","Kapsabet, Kenya",12
500,2023-03-27 05:18:53+00:00,kevolwe_godfrey,"RT @ASBELKEMBOI7: Replacing fossil fuel-reliant power stations with renewable energy sources, such as wind and solar,is a vital part of sta…","Kapsabet, Kenya🇰🇪",12
501,2023-03-27 05:17:49+00:00,Ritalynman,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Somewhere, AZ",824
502,2023-03-27 05:17:08+00:00,loladog1206,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Marana, AZ",824
503,2023-03-27 05:15:12+00:00,ASBELKEMBOI7,"RT @ASBELKEMBOI7: Replacing fossil fuel-reliant power stations with renewable energy sources, such as wind and solar,is a vital part of sta…","Eldoret, Kenya",12
504,2023-03-27 05:12:59+00:00,hana_rose800,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
505,2023-03-27 05:12:52+00:00,ASBELKEMBOI7,"Replacing fossil fuel-reliant power stations with renewable energy sources, such as wind and solar,is a vital part of stabilising climate change and achieving net zero carbon emissions.
@PACJA1 @KPCGKenya @anne_tek @mithika_mwenda @kobiah @KPCGNOREB @acsea_54 
#PACJA1
#KPCG23 https://t.co/GPSUpceE4n","Eldoret, Kenya",12
506,2023-03-27 05:10:20+00:00,KSUBIGCAT1986,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
507,2023-03-27 05:10:04+00:00,dewol99,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
508,2023-03-27 05:05:36+00:00,IDontas,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
509,2023-03-27 05:02:16+00:00,BakerSonPeekay,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
510,2023-03-27 04:56:51+00:00,survivalist94,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
511,2023-03-27 04:56:10+00:00,tobeafreeman,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
512,2023-03-27 04:53:49+00:00,Kveldulf7,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
513,2023-03-27 04:52:57+00:00,ebscbwi,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"eileenlovercheck,webster, tx",824
514,2023-03-27 04:52:37+00:00,MattKerns4,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
515,2023-03-27 04:50:52+00:00,MarkBehnia,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
516,2023-03-27 04:50:09+00:00,leslielb333,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
517,2023-03-27 04:50:06+00:00,bhetzel1,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
518,2023-03-27 04:47:47+00:00,RolanCalvin,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
519,2023-03-27 04:47:22+00:00,angieredone,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
520,2023-03-27 04:44:31+00:00,BruceHLambert,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"New Hampshire, USA",824
521,2023-03-27 04:43:14+00:00,ddebernardy,"@ceisenstein @drvandanashiva Beyond the water vapor issue, carbon dioxide itself is due to topsoil loss and not energy emissions, so the two are actually related.
https://t.co/bzRTx8u7dx",Mexico,0
522,2023-03-27 04:42:05+00:00,LGmarshmellow,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
523,2023-03-27 04:41:46+00:00,GrtWhiteRaider,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
524,2023-03-27 04:36:48+00:00,ForestHart3,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
525,2023-03-27 04:34:39+00:00,CRSvensson,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Washington, USA",824
526,2023-03-27 04:20:45+00:00,ComprevWayne,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Fort Worth, TX",824
527,2023-03-27 04:18:39+00:00,MillerT62445720,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
528,2023-03-27 04:18:23+00:00,JanFrye,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
529,2023-03-27 04:17:23+00:00,1musketeer1,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Seattle, WA",824
530,2023-03-27 04:12:03+00:00,Squeeker020,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Idaho, USA",824
531,2023-03-27 04:10:21+00:00,SueDinNY,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,Beautiful Central New York,824
532,2023-03-27 04:07:37+00:00,DrJDonn1776,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
533,2023-03-27 04:07:09+00:00,TerriCo37452058,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
534,2023-03-27 04:05:57+00:00,Mister_Zi,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Texas, USA",824
535,2023-03-27 04:01:33+00:00,NickBan47647569,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,South,824
536,2023-03-27 04:01:18+00:00,Naeem__A,"RT @chellema_belle: @BernieSpofforth That is the entire climate model from all industrialized nations.
Off load all production/industrial e…",,17
537,2023-03-27 04:00:30+00:00,lo33311654,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
538,2023-03-27 03:58:16+00:00,FatzingerMaryjo,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
539,2023-03-27 03:57:38+00:00,plane1117,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
540,2023-03-27 03:56:50+00:00,qrodgers1588,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
541,2023-03-27 03:55:40+00:00,LibrarianGirl77,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
542,2023-03-27 03:54:32+00:00,PigskinGulf,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
543,2023-03-27 03:53:40+00:00,JohannSantosRe1,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
544,2023-03-27 03:52:10+00:00,italia1usa,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Greece, NY",824
545,2023-03-27 03:51:20+00:00,sharpey4ui,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"ÜT: 41.580137,-93.823829",824
546,2023-03-27 03:51:19+00:00,Joe_in_Indiana,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"NW Indiana & Door County, WI",824
547,2023-03-27 03:51:08+00:00,lorac22allen,"RT @chellema_belle: @BernieSpofforth That is the entire climate model from all industrialized nations.
Off load all production/industrial e…",south west wiltshire,17
548,2023-03-27 03:47:40+00:00,MaryIve78830739,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
549,2023-03-27 03:47:16+00:00,CanadianEsco,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Toronto, Ontario 🇨🇦🇪🇨",824
550,2023-03-27 03:46:08+00:00,b8ilee2,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
551,2023-03-27 03:45:39+00:00,ZZiillaa,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,Broken Hill & Central Darling,824
552,2023-03-27 03:44:23+00:00,WahooMc,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Atlanta, GA",824
553,2023-03-27 03:43:16+00:00,LynneTwist36,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,New York,824
554,2023-03-27 03:43:05+00:00,JShlabotnik2,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
555,2023-03-27 03:38:27+00:00,rickzee9,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,New York City,824
556,2023-03-27 03:38:10+00:00,MamaBear2Twins,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
557,2023-03-27 03:36:40+00:00,markitman2,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
558,2023-03-27 03:36:31+00:00,SharonJ67654935,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Concord, NC",824
559,2023-03-27 03:31:24+00:00,An6r0m3da,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
560,2023-03-27 03:30:57+00:00,WAlanWilliams2,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Minnesota, USA",824
561,2023-03-27 03:20:42+00:00,RominaG81779894,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,USA,824
562,2023-03-27 03:19:53+00:00,recalibratebms,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Las Vegas, NV",824
563,2023-03-27 03:19:15+00:00,brown8192,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
564,2023-03-27 03:18:03+00:00,radiologictechy,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
565,2023-03-27 03:17:36+00:00,AlanSto46038672,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Colorado, USA",824
566,2023-03-27 03:15:25+00:00,cryptooo4,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
567,2023-03-27 03:14:42+00:00,annetteMcadams2,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
568,2023-03-27 03:11:07+00:00,clfklf,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
569,2023-03-27 03:08:07+00:00,SecureMO,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
570,2023-03-27 03:05:14+00:00,trodello,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
571,2023-03-27 03:02:23+00:00,snelson741,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
572,2023-03-27 03:00:26+00:00,trumpsbugle,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
573,2023-03-27 02:55:23+00:00,NathanK14,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Ohio, USA",824
574,2023-03-27 02:54:05+00:00,baker_assemi,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"San Diego, CA",824
575,2023-03-27 02:52:04+00:00,Sonoma11657318,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
576,2023-03-27 02:51:27+00:00,ChesCoDems,"@DV_Journal @PACoalAlliance @EPAregion3 Not only energy. Coal also produces carbon dioxide, carbon monoxide, sulfur dioxide, nitrogen oxides, and other air pollutants. These emissions contribute to climate change, air pollution, and acid rain that affect human health, wildlife, and ecosystems.","West Chester, PA",0
577,2023-03-27 02:50:49+00:00,posvatny,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Cape Town, South Africa",824
578,2023-03-27 02:50:12+00:00,feisty_patriot,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,United States,824
579,2023-03-27 02:49:37+00:00,Dudbarn,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,United States,824
580,2023-03-27 02:48:28+00:00,chrispturf,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
581,2023-03-27 02:48:26+00:00,3DancingMaidens,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…, ,824
582,2023-03-27 02:48:11+00:00,philosophyze__,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,Free State of Florida,824
583,2023-03-27 02:45:57+00:00,TrinaKilty,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Wyoming, USA",824
584,2023-03-27 02:45:42+00:00,AFairfax64,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
585,2023-03-27 02:41:25+00:00,cryptogradeA,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Chicago, IL",824
586,2023-03-27 02:40:44+00:00,GATidwell,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
587,2023-03-27 02:39:01+00:00,Blightykid,"RT @chellema_belle: @BernieSpofforth That is the entire climate model from all industrialized nations.
Off load all production/industrial e…",,17
588,2023-03-27 02:38:17+00:00,char_cloth,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
589,2023-03-27 02:36:53+00:00,michael29755064,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Grass Valley, CA",824
590,2023-03-27 02:31:34+00:00,oglesby_sherry,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
591,2023-03-27 02:31:33+00:00,847847lpr,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Atlanta, GA",824
592,2023-03-27 02:27:21+00:00,aggieinohio,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,Ohio,824
593,2023-03-27 02:26:19+00:00,JasmineI113,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Durban, South Africa",824
594,2023-03-27 02:26:09+00:00,pittsfansandy,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
595,2023-03-27 02:25:49+00:00,540856,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
596,2023-03-27 02:23:34+00:00,riseandhope,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
597,2023-03-27 02:22:22+00:00,jjersey136,"RT @chellema_belle: @BernieSpofforth That is the entire climate model from all industrialized nations.
Off load all production/industrial e…",,17
598,2023-03-27 02:21:48+00:00,Barbara39235309,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
599,2023-03-27 02:21:20+00:00,Saulcalled,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Los Angeles, California",824
600,2023-03-27 02:20:25+00:00,SandyD0315,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
601,2023-03-27 02:20:00+00:00,MlaStandard,"#MSSpotlight  Environment &amp; Sustainability: Renewable energy obtains top priority to offset climate change 

The drive to reduce global carbon emissions and air pollution is getting the full backing of the Marcos administration. 
https://t.co/52O1jBUK44","Manila, Philippines",0
602,2023-03-27 02:19:41+00:00,dawn_bdawnrose,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
603,2023-03-27 02:19:37+00:00,Bi35912376Bills,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
604,2023-03-27 02:19:01+00:00,TC08447042,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
605,2023-03-27 02:17:21+00:00,Tam14Tamala,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Kentucky, USA",824
606,2023-03-27 02:16:53+00:00,RealPromiseLand,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
607,2023-03-27 02:15:30+00:00,BrianMaciejews1,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
608,2023-03-27 02:15:19+00:00,SwampNot1,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"CNY raised, Texas cured.",824
609,2023-03-27 02:11:56+00:00,KenBelt3,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,Anthem AZ,824
610,2023-03-27 02:11:43+00:00,ate_lotzkie,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
611,2023-03-27 02:10:50+00:00,teanfinson,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Sun City, AZ",824
612,2023-03-27 02:06:35+00:00,jeremiah0851,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
613,2023-03-27 02:06:15+00:00,av8orfl,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Florida, USA",824
614,2023-03-27 02:06:10+00:00,William85469205,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
615,2023-03-27 02:04:23+00:00,d1baldwin,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
616,2023-03-27 02:01:43+00:00,JerrySatava,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,United States,824
617,2023-03-27 02:00:28+00:00,debbiedoo_44,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
618,2023-03-27 01:59:42+00:00,ETremmer,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"Ottawa, Ontario",824
619,2023-03-27 01:58:55+00:00,marvajudd,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,,824
620,2023-03-27 01:58:33+00:00,bribmar,RT @VivekGRamaswamy: The global climate cult shackles the U.S. economy while leaving China untouched &amp; decries carbon emissions while shunn…,"San Diego, CA",824
